Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,location,timestamp,tweet,tiny_tweet,tokens,stems,score
41170,41170,41170,"[,]",2020-05-10 00:10:39+00:00,"@SeamosLibres72 Uh... a Roberto Cachanosky le dijeron que porque no era médico, no podia opinar lo que opinaba sobre la cuarentena.",Roberto Cachanosky dijeron porque dico podia opinar opinaba sobre cuarentena,"['roberto', 'cachanosky', 'dijeron', 'porque', 'dico', 'podia', 'opinar', 'opinaba', 'sobre', 'cuarentena']","['robert', 'cachanosky', 'dijeron', 'porqu', 'dic', 'podi', 'opin', 'opin', 'sobr', 'cuarenten']",1
41186,41186,41186,"[,]",2020-05-10 00:11:07+00:00,@lechuzo2020 Aparte en invierno señor ni con cuarentena ni sin ella ajaja odio el frío,Aparte invierno cuarentena ella ajaja odio,"['aparte', 'invierno', 'cuarentena', 'ella', 'ajaja', 'odio']","['apart', 'inviern', 'cuarenten', 'ella', 'ajaj', 'odi']",1
41217,41217,41217,"[,]",2020-05-10 00:12:13+00:00,Solo ella para mudarse en plena cuarentena 🤣🤦‍♀️,Solo ella para mudarse plena cuarentena,"['solo', 'ella', 'para', 'mudarse', 'plena', 'cuarentena']","['sol', 'ella', 'par', 'mud', 'plen', 'cuarenten']",0
41258,41258,41258,"[,]",2020-05-10 00:13:40+00:00,"Te rompo todo Albertooo, mira que vivo cerca Albertooo, levantame la cuarentena Albertooo",rompo todo Albertooo mira vivo cerca Albertooo levantame cuarentena Albertooo,"['rompo', 'todo', 'albertooo', 'mira', 'vivo', 'cerca', 'albertooo', 'levantame', 'cuarentena', 'albertooo']","['romp', 'tod', 'albertoo', 'mir', 'viv', 'cerc', 'albertoo', 'levantam', 'cuarenten', 'albertoo']",0
41302,41302,41302,"[,]",2020-05-10 00:14:49+00:00,"@verob66 Todo bien, menos la cuarentena",Todo bien menos cuarentena,"['todo', 'bien', 'menos', 'cuarentena']","['tod', 'bien', 'men', 'cuarenten']",2
41394,41394,41394,"[,]",2020-05-10 00:19:02+00:00,Vas a decir lo que yo quiero que digas con un video de Capusotto representamos lo que los medios dicen de la cuarentena. #EnCasaConSDTV w,decir quiero digas video Capusotto representamos medios dicen cuarentena #EnCasaConSDTV,"['decir', 'quiero', 'digas', 'video', 'capusotto', 'representamos', 'medios', 'dicen', 'cuarentena', '#encasaconsdtv']","['dec', 'quier', 'dig', 'vide', 'capusott', 'represent', 'medi', 'dic', 'cuarenten', '#encasaconsdtv']",1
41406,41406,41406,"[,]",2020-05-10 00:19:46+00:00,"86% acepta la cuarentena, de cabeza al default...  cosa de mandinga!!!  Habra que  explicar  la traducción  de  DE  FAU  LT",acepta cuarentena cabeza default cosa mandinga Habra explicar traducci,"['acepta', 'cuarentena', 'cabeza', 'default', 'cosa', 'mandinga', 'habra', 'explicar', 'traducci']","['acept', 'cuarenten', 'cabez', 'default', 'cos', 'manding', 'habr', 'explic', 'traducci']",1
41430,41430,41430,"[,]",2020-05-10 00:20:27+00:00,"@alunares Cuarentena mata galán. Marca Pindonga, se pierde debajo de la baranda a alcohol y lavandina.",Cuarentena mata Marca Pindonga pierde debajo baranda alcohol lavandina,"['cuarentena', 'mata', 'marca', 'pindonga', 'pierde', 'debajo', 'baranda', 'alcohol', 'lavandina']","['cuarenten', 'mat', 'marc', 'pindong', 'pierd', 'debaj', 'barand', 'alcohol', 'lavandin']",1
41436,41436,41436,"[,]",2020-05-10 00:20:31+00:00,"@PaulaMachado08 @Luanamachado07 Dale ,tomando la palabra ✌️🤙 bien terminé la cuarentena , espérame. (No le digas a luana)",Dale tomando palabra bien termin cuarentena rame digas luana,"['dale', 'tomando', 'palabra', 'bien', 'termin', 'cuarentena', 'rame', 'digas', 'luana']","['dal', 'tom', 'palabr', 'bien', 'termin', 'cuarenten', 'ram', 'dig', 'luan']",1
41467,41467,41467,"[,]",2020-05-10 00:21:23+00:00,@okdobleamarilla @Rosariotres Como que se cagaron en la cuarentena!🙄,Como cagaron cuarentena,"['como', 'cagaron', 'cuarentena']","['com', 'cag', 'cuarenten']",1
41471,41471,41471,"[,]",2020-05-10 00:21:36+00:00,@Silvian2018 A cuidarse y usar  tapa bocas  además ojala me equivoque.Pero la recesión será más perjudicial que el virus.,cuidarse usar tapa bocas adem ojala equivoque Pero recesi perjudicial virus,"['cuidarse', 'usar', 'tapa', 'bocas', 'adem', 'ojala', 'equivoque', 'pero', 'recesi', 'perjudicial', 'virus']","['cuid', 'usar', 'tap', 'boc', 'adem', 'ojal', 'equivoqu', 'per', 'recesi', 'perjudicial', 'virus']",1
41514,41514,41514,"[,]",2020-05-10 00:23:03+00:00,La cuarentena me ha demostrado muchas cosas,cuarentena demostrado muchas cosas,"['cuarentena', 'demostrado', 'muchas', 'cosas']","['cuarenten', 'demostr', 'much', 'cos']",1
41528,41528,41528,"[,]",2020-05-10 00:23:37+00:00,Lpm alto sábado para escabiar algo que cuarentena de mierda,alto bado para escabiar algo cuarentena mierda,"['alto', 'bado', 'para', 'escabiar', 'algo', 'cuarentena', 'mierda']","['alto', 'bad', 'par', 'escabi', 'algo', 'cuarenten', 'mierd']",0
41536,41536,41536,"[,]",2020-05-10 00:23:56+00:00,Virus chino = Virus comunista #ElComunismoEsElVirus,Virus chino Virus comunista #ElComunismoEsElVirus,"['virus', 'chino', 'virus', 'comunista', '#elcomunismoeselvirus']","['virus', 'chin', 'virus', 'comun', '#elcomunismoeselvirus']",1
41567,41567,41567,"[,]",2020-05-10 00:24:47+00:00,Un flaco subió una foto garchando en el auto con una mina.  Que necesidad? O que envidia en tiempos de cuarentena 🤔,flaco subi foto garchando auto mina necesidad envidia tiempos cuarentena,"['flaco', 'subi', 'foto', 'garchando', 'auto', 'mina', 'necesidad', 'envidia', 'tiempos', 'cuarentena']","['flac', 'subi', 'fot', 'garch', 'aut', 'min', 'neces', 'envidi', 'tiemp', 'cuarenten']",0
41571,41571,41571,"[,]",2020-05-10 00:24:55+00:00,@LeandroR_1985 El 31 y seguro en cuarentena,seguro cuarentena,"['seguro', 'cuarentena']","['segur', 'cuarenten']",1
41598,41598,41598,"[,]",2020-05-10 00:26:03+00:00,"en lo que va de la cuarentena en Fox pasaron como 5 veces Rápidos y Furiosos 7 y 8, adivinen quien las vio todas las veces ? Pues yo",cuarentena pasaron como veces pidos Furiosos adivinen quien todas veces Pues,"['cuarentena', 'pasaron', 'como', 'veces', 'pidos', 'furiosos', 'adivinen', 'quien', 'todas', 'veces', 'pues']","['cuarenten', 'pas', 'com', 'vec', 'pid', 'furios', 'adivin', 'qui', 'tod', 'vec', 'pues']",1
41613,41613,41613,"[,]",2020-05-10 00:26:33+00:00,Esas ganas indescriptibles de coger que me entran en cuarentena 🔥🙄,Esas ganas indescriptibles coger entran cuarentena,"['esas', 'ganas', 'indescriptibles', 'coger', 'entran', 'cuarentena']","['esas', 'gan', 'indescript', 'cog', 'entran', 'cuarenten']",0
41629,41629,41629,"[,]",2020-05-10 00:27:23+00:00,@calebarrn Si te das maña vas a re poder! Es una boludes! Despues te tiro unos tutoriales! Aprovecha la cuarentena 😂,poder boludes Despues tiro unos tutoriales Aprovecha cuarentena,"['poder', 'boludes', 'despues', 'tiro', 'unos', 'tutoriales', 'aprovecha', 'cuarentena']","['pod', 'bolud', 'despu', 'tir', 'unos', 'tutorial', 'aprovech', 'cuarenten']",1
41634,41634,41634,"[,]",2020-05-10 00:27:37+00:00,"@Chipitelix Cuando termine la cuarentena te vas a tener que internar en Alco o Puigari, Mario... Jajajaja",Cuando termine cuarentena tener internar Alco Puigari Mario Jajajaja,"['cuando', 'termine', 'cuarentena', 'tener', 'internar', 'alco', 'puigari', 'mario', 'jajajaja']","['cuand', 'termin', 'cuarenten', 'ten', 'intern', 'alco', 'puigari', 'mari', 'jajajaj']",1
41664,41664,41664,"[,]",2020-05-10 00:28:28+00:00,"Hoy a las 9 no sonó el himno, indicio de que la cuarentena esta llegando a su fin",himno indicio cuarentena esta llegando,"['himno', 'indicio', 'cuarentena', 'esta', 'llegando']","['himn', 'indici', 'cuarenten', 'esta', 'lleg']",1
41701,41701,41701,"[,]",2020-05-10 00:30:00+00:00,@gramelgar Elija el que le guste y será suyo al terminar la cuarentena querida Graciela!,Elija guste suyo terminar cuarentena querida Graciela,"['elija', 'guste', 'suyo', 'terminar', 'cuarentena', 'querida', 'graciela']","['elij', 'gust', 'suy', 'termin', 'cuarenten', 'quer', 'graciel']",1
41804,41804,41804,"[,]",2020-05-10 00:33:05+00:00,"@santosjorgeh @ethel_arrac Entre el virus y los alienígenas,  me quedo con los alienígenas a tomar un café.",Entre virus alien genas quedo alien genas tomar,"['entre', 'virus', 'alien', 'genas', 'quedo', 'alien', 'genas', 'tomar']","['entre', 'virus', 'ali', 'gen', 'qued', 'ali', 'gen', 'tom']",1
41827,41827,41827,"[,]",2020-05-10 00:33:47+00:00,@SanIsidroGob En la vereda queda el virus? No es que necesita un ser vivo?,vereda queda virus necesita vivo,"['vereda', 'queda', 'virus', 'necesita', 'vivo']","['vered', 'qued', 'virus', 'necesit', 'viv']",1
41850,41850,41850,"[,]",2020-05-10 00:34:34+00:00,Puedo romper la cuarentena para ir a buscarlo a Santa Fé y traerlo en andas? #PR7,Puedo romper cuarentena para buscarlo Santa traerlo andas,"['puedo', 'romper', 'cuarentena', 'para', 'buscarlo', 'santa', 'traerlo', 'andas']","['pued', 'romp', 'cuarenten', 'par', 'busc', 'sant', 'tra', 'andas']",0
42104,42104,42104,"[,]",2020-05-10 00:43:37+00:00,Maigod necesito ir a hacer cuarentena a esas casas.,Maigod necesito hacer cuarentena esas casas,"['maigod', 'necesito', 'hacer', 'cuarentena', 'esas', 'casas']","['maigod', 'necesit', 'hac', 'cuarenten', 'esas', 'cas']",1
42115,42115,42115,"[,]",2020-05-10 00:43:56+00:00,La cuarentena me enseñó que aunque esté en casa haciendo nada las ojeras aparecerán.,cuarentena ense aunque casa haciendo nada ojeras aparecer,"['cuarentena', 'ense', 'aunque', 'casa', 'haciendo', 'nada', 'ojeras', 'aparecer']","['cuarenten', 'ense', 'aunqu', 'cas', 'hac', 'nad', 'ojer', 'aparec']",1
42141,42141,42141,"[,]",2020-05-10 00:45:14+00:00,"Amo xq cuando escribo “Ya rompiste la...” el texto predicitivo dice: Cuarentena, gorra, cabeza 😂😂😂😂 Alta violenta",cuando escribo rompiste texto predicitivo dice Cuarentena gorra cabeza Alta violenta,"['cuando', 'escribo', 'rompiste', 'texto', 'predicitivo', 'dice', 'cuarentena', 'gorra', 'cabeza', 'alta', 'violenta']","['cuand', 'escrib', 'romp', 'text', 'predicit', 'dic', 'cuarenten', 'gorr', 'cabez', 'alta', 'violent']",1
42182,42182,42182,"[,]",2020-05-10 00:46:47+00:00,"Lo unico que quiero es que termine esta cuarentena ya , lo malo? Es que falta mas de un mes seguramente",unico quiero termine esta cuarentena malo falta seguramente,"['unico', 'quiero', 'termine', 'esta', 'cuarentena', 'malo', 'falta', 'seguramente']","['unic', 'quier', 'termin', 'esta', 'cuarenten', 'mal', 'falt', 'segur']",0
42188,42188,42188,"[,]",2020-05-10 00:47:05+00:00,@roux_maru @Mercede83626393 Se hace larga esta cuarentena yo q soy de riezgo estoy cansada q no puedo salir,hace larga esta cuarentena riezgo estoy cansada puedo salir,"['hace', 'larga', 'esta', 'cuarentena', 'riezgo', 'estoy', 'cansada', 'puedo', 'salir']","['hac', 'larg', 'esta', 'cuarenten', 'riezg', 'estoy', 'cans', 'pued', 'sal']",0
42230,42230,42230,"[,]",2020-05-10 00:49:13+00:00,"En lo que va de cuarentena, mis vecinos le cantaron feliz cumpleaños a unas 7 personas.",cuarentena vecinos cantaron feliz cumplea unas personas,"['cuarentena', 'vecinos', 'cantaron', 'feliz', 'cumplea', 'unas', 'personas']","['cuarenten', 'vecin', 'cant', 'feliz', 'cumple', 'unas', 'person']",1
42239,42239,42239,"[,]",2020-05-10 00:49:33+00:00,@ViickyMoliina Llora y rompete tranqui bro pero desp levanta la cabeza que se te cae la corona,Llora rompete tranqui pero desp levanta cabeza corona,"['llora', 'rompete', 'tranqui', 'pero', 'desp', 'levanta', 'cabeza', 'corona']","['llor', 'rompet', 'tranqui', 'per', 'desp', 'levant', 'cabez', 'coron']",0
42251,42251,42251,"[,]",2020-05-10 00:49:56+00:00,@ViajarSiempre @quiz_viajero Con tal de viajar me tomo un vaso de corona virus,viajar tomo vaso corona virus,"['viajar', 'tomo', 'vaso', 'corona', 'virus']","['viaj', 'tom', 'vas', 'coron', 'virus']",1
42356,42356,42356,"[,]",2020-05-10 00:53:31+00:00,@AkiNoMeMaquillo Es para solo la cuarentena o cincuentena 🤣😂,para solo cuarentena cincuentena,"['para', 'solo', 'cuarentena', 'cincuentena']","['par', 'sol', 'cuarenten', 'cincuenten']",0
42418,42418,42418,"[,]",2020-05-10 00:55:49+00:00,Que onda la cuarentena ? Ya terminó ? Así hago juntada en casa y viene mi chico 😂😂😂,onda cuarentena termin hago juntada casa viene chico,"['onda', 'cuarentena', 'termin', 'hago', 'juntada', 'casa', 'viene', 'chico']","['onda', 'cuarenten', 'termin', 'hag', 'junt', 'cas', 'vien', 'chic']",1
42436,42436,42436,"[,]",2020-05-10 00:56:23+00:00,No quiero terminar esta cuarentena sin que me sigan @chinochinchulin y @UnPontifisex,quiero terminar esta cuarentena sigan,"['quiero', 'terminar', 'esta', 'cuarentena', 'sigan']","['quier', 'termin', 'esta', 'cuarenten', 'sig']",0
42437,42437,42437,"[,]",2020-05-10 00:56:23+00:00,@VNoOe3 La cuarentena me esta cambiando jajaja,cuarentena esta cambiando jajaja,"['cuarentena', 'esta', 'cambiando', 'jajaja']","['cuarenten', 'esta', 'cambi', 'jajaj']",1
42489,42489,42489,"[,]",2020-05-10 00:58:18+00:00,Hola soy ludmila y en esta cuarentena pensé mucho en ti...  Jajaja,Hola ludmila esta cuarentena pens mucho Jajaja,"['hola', 'ludmila', 'esta', 'cuarentena', 'pens', 'mucho', 'jajaja']","['hol', 'ludmil', 'esta', 'cuarenten', 'pens', 'much', 'jajaj']",1
42565,42565,42565,"[,]",2020-05-10 01:01:13+00:00,Hice galletitas de limon y pizza en 50 dias de cuarentena fue lo mas productivo jajajajaj,Hice galletitas limon pizza dias cuarentena productivo jajajajaj,"['hice', 'galletitas', 'limon', 'pizza', 'dias', 'cuarentena', 'productivo', 'jajajajaj']","['hic', 'galletit', 'limon', 'pizz', 'dias', 'cuarenten', 'product', 'jajajajaj']",1
42676,42676,42676,"[,]",2020-05-10 01:04:58+00:00,Aumenté 300gr en la cuarentena! No sé si reír porque podría ser muchísimo peor o llorar porque quedan meses todavía 🤦🏼‍♀️,Aument cuarentena porque podr much simo peor llorar porque quedan meses todav,"['aument', 'cuarentena', 'porque', 'podr', 'much', 'simo', 'peor', 'llorar', 'porque', 'quedan', 'meses', 'todav']","['aument', 'cuarenten', 'porqu', 'podr', 'much', 'sim', 'peor', 'llor', 'porqu', 'qued', 'mes', 'todav']",0
42702,42702,42702,"[,]",2020-05-10 01:05:59+00:00,@AlvarodLamadrid Cuando termine la cuarentena nos quedaremos solo con el default,Cuando termine cuarentena quedaremos solo default,"['cuando', 'termine', 'cuarentena', 'quedaremos', 'solo', 'default']","['cuand', 'termin', 'cuarenten', 'qued', 'sol', 'default']",1
42763,42763,42763,"[,]",2020-05-10 01:08:24+00:00,soy géminis así que no puedo ir al cine tal kuala cuarentena,minis puedo cine kuala cuarentena,"['minis', 'puedo', 'cine', 'kuala', 'cuarentena']","['minis', 'pued', 'cin', 'kual', 'cuarenten']",1
42889,42889,42889,"[,]",2020-05-10 01:12:48+00:00,Hace literalmente 50 días que no me pongo un Jean. Creo que es lo único copado de la cuarentena.,Hace literalmente pongo Jean Creo nico copado cuarentena,"['hace', 'literalmente', 'pongo', 'jean', 'creo', 'nico', 'copado', 'cuarentena']","['hac', 'literal', 'pong', 'jean', 'cre', 'nic', 'cop', 'cuarenten']",1
42905,42905,42905,"[,]",2020-05-10 01:13:20+00:00,"Cuarentena, día 54: después de 54 días de mierda hoy vine a lo de mapadres a estar feliz un rato.",Cuarentena despu mierda vine mapadres estar feliz rato,"['cuarentena', 'despu', 'mierda', 'vine', 'mapadres', 'estar', 'feliz', 'rato']","['cuarenten', 'despu', 'mierd', 'vin', 'mapadr', 'estar', 'feliz', 'rat']",0
42963,42963,42963,"[,]",2020-05-10 01:14:56+00:00,Tiene menos gracia que la cuarentena,Tiene menos gracia cuarentena,"['tiene', 'menos', 'gracia', 'cuarentena']","['tien', 'men', 'graci', 'cuarenten']",1
42986,42986,42986,"[,]",2020-05-10 01:15:37+00:00,#ElCapitalismoEsElVirus pero el virus nace en un país comunista Sisi señores,#ElCapitalismoEsElVirus pero virus nace comunista Sisi ores,"['#elcapitalismoeselvirus', 'pero', 'virus', 'nace', 'comunista', 'sisi', 'ores']","['#elcapitalismoeselvirus', 'per', 'virus', 'nac', 'comun', 'sisi', 'ores']",1
43065,43065,43065,"[,]",2020-05-10 01:18:23+00:00,"@bryanttmyers1 Ya fue guachin, saca un par de temas mas pa matar  la cuarentena",guachin saca temas matar cuarentena,"['guachin', 'saca', 'temas', 'matar', 'cuarentena']","['guachin', 'sac', 'tem', 'mat', 'cuarenten']",1
43072,43072,43072,"[,]",2020-05-10 01:18:46+00:00,@letifcosta Con la cuarentena es difícil.,cuarentena,['cuarentena'],['cuarenten'],1
43103,43103,43103,"[,]",2020-05-10 01:19:45+00:00,A ver capos de la sabiduría. La cuarentena es para que no colapse el sistema de salud.... taaaaan difícil es.,capos sabidur cuarentena para colapse sistema salud taaaaan,"['capos', 'sabidur', 'cuarentena', 'para', 'colapse', 'sistema', 'salud', 'taaaaan']","['cap', 'sabidur', 'cuarenten', 'par', 'colaps', 'sistem', 'salud', 'taaa']",1
43122,43122,43122,"[,]",2020-05-10 01:20:17+00:00,Creo que somos pocos los que no rompemos la cuarentena para juntarnos con nuestros amigos a tomar,Creo somos pocos rompemos cuarentena para juntarnos nuestros amigos tomar,"['creo', 'somos', 'pocos', 'rompemos', 'cuarentena', 'para', 'juntarnos', 'nuestros', 'amigos', 'tomar']","['cre', 'som', 'poc', 'romp', 'cuarenten', 'par', 'junt', 'nuestr', 'amig', 'tom']",0
43136,43136,43136,"[,]",2020-05-10 01:20:43+00:00,"Mortal el frío afuera, que suerte que estamos en cuarentena y no poder salir jajaja",Mortal afuera suerte estamos cuarentena poder salir jajaja,"['mortal', 'afuera', 'suerte', 'estamos', 'cuarentena', 'poder', 'salir', 'jajaja']","['mortal', 'afuer', 'suert', 'estam', 'cuarenten', 'pod', 'sal', 'jajaj']",1
43178,43178,43178,"[,]",2020-05-10 01:22:19+00:00,CLIMBING UP THE WALLS LA CUARENTENA @elbloqueradio,CLIMBING WALLS CUARENTENA,"['climbing', 'walls', 'cuarentena']","['climbing', 'walls', 'cuarenten']",1
43200,43200,43200,"[,]",2020-05-10 01:23:14+00:00,@Mercede83626393 @cesarcor1969 Están todos los cargos dados por este virus llamado kkkkkk💧💧💧💧💧💧,todos cargos dados este virus llamado kkkkkk,"['todos', 'cargos', 'dados', 'este', 'virus', 'llamado', 'kkkkkk']","['tod', 'carg', 'dad', 'este', 'virus', 'llam', 'kkkkkk']",1
43202,43202,43202,"[,]",2020-05-10 01:23:17+00:00,#Gorditolechoso  seguis de cuarentena  cuida al viejo viale  o no t importa una mierda !!!!,#Gorditolechoso seguis cuarentena cuida viejo viale importa mierda,"['#gorditolechoso', 'seguis', 'cuarentena', 'cuida', 'viejo', 'viale', 'importa', 'mierda']","['#gorditolech', 'seguis', 'cuarenten', 'cuid', 'viej', 'vial', 'import', 'mierd']",0
43207,43207,43207,"[,]",2020-05-10 01:23:34+00:00,@Soofia_godoy_ Por ahí siguen en cuarentena?? Porque por aca ya se terminó ajajajajaja real,siguen cuarentena Porque termin ajajajajaja real,"['siguen', 'cuarentena', 'porque', 'termin', 'ajajajajaja', 'real']","['sig', 'cuarenten', 'porqu', 'termin', 'ajajajajaj', 'real']",1
43346,43346,43346,"[,]",2020-05-10 01:29:04+00:00,"Otro finde en cuarentena, ¿Que era socializar? ¿Me comentan?",Otro finde cuarentena socializar comentan,"['otro', 'finde', 'cuarentena', 'socializar', 'comentan']","['otro', 'find', 'cuarenten', 'socializ', 'coment']",0
43380,43380,43380,"[,]",2020-05-10 01:30:37+00:00,"Debería estar aprontándome para alguna previa o estar por salir a tomar algo tranqui con la barra PERO NO, PUTA CUARENTENA",Deber estar apront ndome para alguna previa estar salir tomar algo tranqui barra PERO PUTA CUARENTENA,"['deber', 'estar', 'apront', 'ndome', 'para', 'alguna', 'previa', 'estar', 'salir', 'tomar', 'algo', 'tranqui', 'barra', 'pero', 'puta', 'cuarentena']","['deb', 'estar', 'apront', 'ndom', 'par', 'algun', 'previ', 'estar', 'sal', 'tom', 'algo', 'tranqui', 'barr', 'per', 'put', 'cuarenten']",0
